frame_index,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
,0.6346674,0.54318255,0.16194837,0.29350734,0.26569736,1,0.17415231,0.016450297,1,0.31232086,0.6815794,0.33721653,0.56117386,0,0.80502564,0.7208426,0.034806248,0.055171642,0.18375644,0.08839365,7.06E-05,2.42E-05,4.32E-06,0.036144238,0.000813108,2.01E-05,0.96292347,Person_0,3
,0.6067372,0.57495594,0.13087074,0.31801432,0.30891103,0,0.14530146,0.07459477,0,0.3668674,0.7072798,0.23386869,0.59974957,0,0.7737326,0.78648293,0.002665016,0.07425538,0.40438512,0.0805742,3.96E-05,1.85E-05,8.00E-06,0.039079856,0.001041387,8.29E-05,0.95972973,Person_0,4
,0.66017944,0.48619398,0.21339752,0.3095275,0.30586585,0,0.13445063,0.26858827,1,0.17139706,0.6503059,0.36488104,0.57448167,0,0.7237273,0.76750934,0.030553954,0.050101765,0.49289903,0.109374285,0.00012096,3.18E-05,4.68E-06,0.068357304,0.000701683,3.66E-05,0.9307469,Person_0,5
,0.55516,0.57194275,0.112229206,0.29550776,0.31377816,1,0.11770115,0.032621548,1,0.28557447,0.7322404,0.20753989,0.5584105,0,0.69452107,0.8441782,0.01684478,0.05667112,0.39153334,0.065832175,4.71E-05,1.30E-05,3.67E-06,0.032743253,0.000794829,2.15E-05,0.9663766,Person_0,6
,0.5056949,0.53725845,0.15183024,0.22289407,0.23797512,0,0.1585029,0.120417826,1,0.3701982,0.5363838,0.38054496,0.59720254,0,0.7628878,0.7346163,0.005126257,0.036850974,0.23632012,0.32522124,3.95E-05,2.02E-05,6.67E-06,0.03355868,0.000977134,4.94E-05,0.96534824,Person_0,7
,0.46541354,0.36350173,0.13117178,0.23775886,0.23007724,0,0.13423479,0.11040114,1,0.19972187,0.63268256,0.6121799,0.5289345,0,0.6818306,0.713487,0.013189888,0.0388635,0.23134358,0.3008862,0.00010862,2.90E-05,9.28E-06,0.04548828,0.001091368,7.14E-05,0.95320207,Person_0,8
,0.4861667,0.45487794,0.10575848,0.30531442,0.3027415,0,0.13764296,0.0218622,1,0.3854445,0.61466175,0.12258154,0.56549954,0,0.76211053,0.7460885,0.01579066,0.05513981,0.29747513,0.08259393,6.26E-05,1.41E-05,6.62E-06,0.028565418,0.00088396,6.02E-05,0.9704071,Person_0,9
,0.48253775,0.45143136,0.10239151,0.22404557,0.29061043,0,0.19689113,0.020898817,1,0.27987123,0.5355301,0.53817046,0.5621578,0,0.6174572,0.6702359,0.010586974,0.04659791,0.3560032,0.16301793,7.77E-05,1.33E-05,7.26E-06,0.026303768,0.000849249,6.13E-05,0.9726874,Person_0,10
,0.4900971,0.43313685,0.11269253,0.2767566,0.2645292,0,0.1607131,0.062496908,1,0.37142232,0.58190864,0.35978556,0.5814951,0,0.6186613,0.70617646,0.007109089,0.025941603,0.43013722,0.054020766,0.00011719,2.48E-05,1.05E-05,0.034374382,0.000648883,9.57E-05,0.96472853,Person_0,11
,0.5825337,0.5227788,0.17403957,0.3089161,0.24441391,0,0.16338839,0.010382908,0,0.32844466,0.5126408,0.41338578,0.5667196,0,0.72191304,0.75017184,0.002612453,0.023803191,0.2713016,0.067339085,0.000159285,2.03E-05,9.03E-06,0.03366622,0.000687174,9.89E-05,0.96535903,Person_0,12
,0.6163942,0.6066954,0.2181935,0.23337215,0.25927317,0,0.2000638,0.008897602,1,0.33219662,0.4754454,0.43078664,0.5785451,0,0.65787894,0.67494196,0.030489167,0.029780148,0.21800941,0.5216726,5.69E-05,2.17E-05,4.29E-06,0.031016773,0.000602675,2.58E-05,0.9682718,Person_0,13
,0.4598823,0.56240106,0.13656276,0.22630553,0.25136006,0,0.2065083,0.004272827,0,0.33709145,0.49891078,0.26926148,0.5638426,0,0.6793688,0.6338023,0.006095511,0.050007388,0.1451088,0.10658902,2.75E-05,5.25E-06,1.42E-06,0.018276438,0.000518131,1.35E-05,0.9811577,Person_0,14
,0.4210372,0.53440964,0.17970192,0.22419202,0.22134642,0,0.12373606,0.077272914,1,0.26203093,0.46777046,0.30013114,0.5282847,0,0.7200781,0.7122257,0.037205074,0.03249499,0.122373104,0.15624331,3.51E-05,1.37E-05,3.26E-06,0.029246135,0.000781049,3.40E-05,0.9698868,Person_0,15
,0.46608153,0.3632799,0.23409498,0.23710205,0.19855039,0,0.13101184,0.001290404,0,0.08392053,0.5650061,0.52951205,0.45193842,0,0.5364186,0.66265,0.012861284,0.04163736,0.096709,0.12605536,1.54E-05,2.36E-06,8.13E-07,0.00322037,0.000325189,7.86E-06,0.9964281,Person_0,16
,0.4627404,0.6484265,0.2674456,0.31975332,0.18227352,0,0.11466554,0.24343368,0,0.059564672,0.57635975,0.64466035,0.54028654,0,0.68737787,0.7478117,0.008665555,0.025720451,0.14688863,0.055116594,1.07E-05,2.03E-06,6.44E-07,0.001936155,0.000242421,6.25E-06,0.99780184,Person_0,17
,0.41754693,0.58394927,0.21909922,0.2725922,0.13051236,0,0.10680936,0.020363687,0,0.07706771,0.47688255,0.65594614,0.61570424,0,0.7233046,0.62792665,0.062404845,0.067623086,0.3028676,0.05746755,1.51E-05,9.99E-07,4.19E-07,0.000985536,0.000352587,4.02E-06,0.9986413,Person_0,18
,0.67282283,0.42994735,0.15307118,0.32660154,0.104582995,0,0.15368113,0.021212509,1,0.061694484,0.46228033,0.6670517,0.48887575,0,0.72560954,0.6188397,0.003594711,0.11146405,0.37648106,0.053209394,4.53E-05,1.16E-06,1.35E-06,0.000467172,0.00044623,3.05E-05,0.99900836,Person_0,19
,0.37124968,0.46042618,0.39324135,0.24451886,0.070704035,0,0.16297686,0.145305,0,0.030194424,0.26865876,0.56761,0.42508093,0,0.5494068,0.584296,0.002704125,0.07563718,0.16386393,0.259729,1.80E-05,1.19E-06,8.10E-07,0.000255641,0.000236846,1.09E-05,0.9994766,Person_0,20
,0.70046145,0.5808252,0.23276633,0.23590611,0.09612193,0,0.1659281,0.029174022,0,0.04701979,0.48897928,0.3459521,0.49281064,0,0.7806724,0.4586117,0.007202413,0.11404654,0.1255924,0.22853795,5.60E-05,1.12E-06,1.18E-06,0.000484345,0.000296652,1.18E-05,0.99914885,Person_0,21
,0.41380775,0.5969,0.18706523,0.30008665,0.06519065,0,0.13916571,0.027544847,0,0.034279343,0.4155596,0.3524064,0.59716505,0,0.78241014,0.5661635,0.016308008,0.05929616,0.041470382,0.06938705,5.60E-05,8.30E-07,1.41E-06,0.000330335,0.000345577,1.71E-05,0.9992487,Person_0,22
,0.4231025,0.46071655,0.31675112,0.33061922,0.058342915,0,0.13270982,0.12736411,0,0.032266274,0.2499612,0.48068273,0.5088454,0,0.51530194,0.5556164,0.005405674,0.09939154,0.24960883,0.070521004,1.72E-05,1.69E-06,9.36E-07,0.000283904,0.000313598,1.26E-05,0.99937016,Person_0,23
,0.38956317,0.58277154,0.2785839,0.31409168,0.063778214,0,0.10427333,0.025050461,1,0.03041928,0.2901266,0.56821454,0.53869563,0,0.6459469,0.68136114,0.002475821,0.073418096,0.09714009,0.043802325,3.89E-05,1.53E-06,1.62E-06,0.000193562,0.000405012,1.98E-05,0.9993395,Person_0,24
,0.35032496,0.4116212,0.2762749,0.24601267,0.06751117,0,0.15722919,0.051109277,1,0.031392254,0.32781196,0.72511744,0.47507185,0,0.7145547,0.5560189,0.003341011,0.080830805,0.0436077,0.33853754,2.62E-05,6.45E-07,8.66E-07,0.000267188,0.000486626,9.39E-06,0.9992091,Person_0,25
,0.45012534,0.5673361,0.30883935,0.2950384,0.062886454,0,0.110027775,0.079099834,0,0.028321644,0.3114456,0.5899289,0.51192266,0,0.7351304,0.6980471,0.003981311,0.091046125,0.18057808,0.0537642,3.50E-05,1.88E-06,2.93E-06,0.000152261,0.000349302,9.28E-05,0.99936587,Person_0,26
,0.67359537,0.54967767,0.22320637,0.30102772,0.07117793,0,0.14373803,0.01226016,1,0.03878898,0.32164058,0.6289474,0.4653237,0,0.6739151,0.68065614,0.000515697,0.12074601,0.22458884,0.049869724,9.62E-05,1.14E-06,2.38E-06,0.000145869,0.000350685,1.94E-05,0.9993843,Person_0,27
,0.41306904,0.48469985,0.38257304,0.32888505,0.060262226,0,0.12197495,0.006999575,0,0.030064698,0.2905918,0.5376519,0.49016073,0,0.6998839,0.5144981,0.002025669,0.09821478,0.023513826,0.050093375,0.000215449,2.40E-06,5.03E-06,0.000186514,0.00082708,4.76E-05,0.9987159,Person_0,28
,0.48549297,0.5478773,0.27942738,0.30317673,0.06607946,0,0.14929944,0.003374375,0,0.03443226,0.31699258,0.49961394,0.6101302,0,0.8064713,0.5984537,0.00827571,0.10249692,0.059123203,0.053016808,0.000160976,1.15E-06,4.61E-06,8.48E-05,0.001298412,0.000101919,0.9983481,Person_0,29
,0.49471113,0.50802284,0.4053982,0.2901621,0.079706274,1,0.13948876,0.2793396,0,0.06002259,0.2569035,0.5675857,0.5453993,0,0.53365564,0.2664203,0.771908,0.26517034,0.07717091,0.04238148,0.000105537,2.60E-06,0.000101518,0.000217443,0.001628257,0.010384461,0.9875602,Person_0,0
,0.4461281,0.44712391,0.51668185,0.37269762,0.066539034,1,0.11340738,0.14914691,0,0.038954698,0.17284052,0.43218848,0.42255476,0,0.5311089,0.05180812,0.9979127,0.7136623,0.12470897,0.044033136,0.002894959,3.53E-05,0.002067582,0.000421371,0.002539262,0.15038641,0.8416551,Person_0,1
,0.50339276,0.5218723,0.4861957,0.30816907,0.08028065,0,0.12637174,0.12711209,0,0.05266951,0.29804364,0.49204236,0.46642432,0,0.5955999,0.257966,0.8308435,0.59108144,0.1633973,0.052999932,0.001110729,1.50E-05,0.002137687,0.000231896,0.002121965,0.47183937,0.5225434,Person_0,2
,0.4074252,0.478598,0.31619954,0.23794794,0.19356985,0,0.17526515,0.1507785,0,0.15280724,0.4383804,0.30038467,0.5310034,1,0.5939492,0.30834717,0.93338996,0.45739606,0.077743344,0.16342944,0.000667486,4.95E-05,0.000180986,0.004379347,0.000326572,0.0977227,0.8966734,Person_0,3
,0.540506,0.44539294,0.27307904,0.27367377,0.38768694,0,0.21604568,0.034804974,1,0.6853776,0.46114615,0.18219592,0.48771328,1,0.42096743,0.50921386,0.9469295,0.38508406,0.12406524,0.0704434,0.000799574,0.00053081,0.00012488,0.4933922,0.000533049,0.028890718,0.47572875,Person_0,4
,0.5492969,0.5628374,0.1424643,0.30224627,0.60670614,1,0.21082668,0.23054017,1,0.8639195,0.54007095,0.30769214,0.35970137,1,0.4049941,0.24685234,0.99807584,0.122413754,0.12418477,0.0383934,0.000140349,0.00027916,2.48E-05,0.9638755,8.55E-05,0.004837668,0.030757118,Person_0,5
,0.5171376,0.5298069,0.12387623,0.29450288,0.79920214,1,0.36933634,0.5807303,1,0.9281204,0.58271486,0.12600155,0.31006926,1,0.4257066,0.33694893,0.8845083,0.39671788,0.27419394,0.04793922,4.51E-05,0.000100149,1.19E-05,0.9970003,4.27E-05,0.000573545,0.00222633,Person_0,6
,0.4600749,0.3570381,0.09310053,0.30693004,0.86909056,0,0.39036456,0.9285279,1,0.9671135,0.72494143,0.17954284,0.41316625,1,0.2912983,0.17291172,0.9811141,0.4051705,0.29043373,0.1066465,2.03E-05,0.0001227,8.04E-06,0.99774456,2.96E-05,0.000319016,0.001755779,Person_0,7
,0.48156908,0.47169915,0.13830794,0.25202748,0.87192535,1,0.59013414,0.96135736,1,0.9779979,0.4926007,0.11239954,0.32261032,1,0.11870773,0.12594739,0.9995308,0.41871825,0.21882954,0.16887315,0.000135805,8.19E-05,1.57E-05,0.9953825,2.87E-05,0.000807236,0.003548078,Person_0,8
,0.53566366,0.4100129,0.069970846,0.28639492,0.9020656,1,0.64878166,0.9622922,1,0.9795751,0.48776162,0.15498683,0.34176767,1,0.15860772,0.1534183,0.9996363,0.42301124,0.157148,0.17139146,3.20E-05,3.19E-05,8.01E-06,0.9982408,3.40E-05,0.000279926,0.001373405,Person_0,9
,0.4823332,0.42068437,0.10128897,0.2757921,0.9345672,1,0.53093576,0.84413344,1,0.97537917,0.66699374,0.04947749,0.19415842,1,0.09670377,0.135512,0.99961025,0.4697575,0.14186208,0.15728524,3.21E-05,4.37E-05,8.27E-06,0.9979569,4.30E-05,0.000227976,0.00168806,Person_0,10
,0.52904797,0.39783496,0.1131603,0.28074694,0.92419636,1,0.49969625,0.91728973,1,0.97513247,0.5923824,0.071240656,0.34469825,1,0.30544809,0.1653904,0.9991216,0.3036709,0.1829786,0.17340791,4.05E-05,3.88E-05,5.21E-06,0.99808025,3.32E-05,0.000127071,0.00167494,Person_0,11
,0.50454444,0.25704885,0.1162791,0.25011343,0.9158773,1,0.5829658,0.9793187,1,0.9748854,0.7078827,0.06810154,0.29939458,1,0.34955183,0.17418839,0.99972457,0.36716223,0.31201532,0.12446907,1.49E-05,1.99E-05,2.54E-06,0.99902403,4.21E-05,6.95E-05,0.00082681,Person_0,12
,0.54959077,0.35312942,0.26035723,0.25941104,0.9125948,1,0.50369114,0.8132346,1,0.9763855,0.6576577,0.07261451,0.32325575,1,0.29337952,0.18287751,0.99066156,0.420792,0.22745733,0.15591116,2.00E-05,2.21E-05,4.19E-06,0.99843055,4.82E-05,0.000211338,0.001263534,Person_0,13
,0.56560093,0.34928945,0.13812877,0.25248227,0.91526145,1,0.55417275,0.90633726,1,0.98449105,0.62077886,0.06806428,0.44761348,1,0.36625987,0.23338215,0.99751294,0.4436434,0.35356525,0.31920794,2.27E-05,1.90E-05,3.72E-06,0.99886286,4.29E-05,0.000135918,0.00091293,Person_0,14
,0.5643482,0.38368922,0.12834634,0.24855518,0.8872871,1,0.52318066,0.9555727,1,0.98497677,0.6348492,0.04910617,0.32488555,1,0.27142015,0.15282664,0.9997243,0.3906226,0.15677275,0.25203833,2.99E-05,2.64E-05,3.54E-06,0.99905485,2.32E-05,0.000141249,0.000720933,Person_0,15
,0.5331506,0.48672986,0.13939014,0.26576522,0.92932767,1,0.5443986,0.97069734,1,0.9806965,0.5825661,0.054695815,0.39924935,1,0.2276126,0.2093731,0.99984217,0.28752142,0.08425704,0.31583688,2.82E-05,2.73E-05,4.47E-06,0.99842936,3.59E-05,0.000159346,0.00131534,Person_0,16
,0.5058981,0.4647799,0.11641323,0.24382658,0.90177476,1,0.49102095,0.7823523,1,0.98578763,0.603509,0.06939388,0.35360137,1,0.26256043,0.12591438,0.99973863,0.4179836,0.099405035,0.22936979,3.76E-05,2.25E-05,4.89E-06,0.99846494,3.59E-05,0.000302453,0.001131753,Person_0,17
,0.6297413,0.45374337,0.11228336,0.25628987,0.91874564,1,0.5880199,0.9631425,1,0.9841553,0.5898546,0.05370994,0.32609928,1,0.2361045,0.11806198,0.99977964,0.4481232,0.103427194,0.26416636,2.41E-05,2.27E-05,5.51E-06,0.9981704,4.58E-05,0.000262095,0.00146948,Person_0,18
,0.5330202,0.3686601,0.110401094,0.24968877,0.92419636,1,0.5759785,0.9823286,1,0.9825753,0.66488236,0.07945614,0.3177106,1,0.28708357,0.16475372,0.9998876,0.41430977,0.2826449,0.24108848,2.42E-05,1.93E-05,5.27E-06,0.99816114,3.21E-05,0.000346044,0.001411986,Person_0,19
,0.6001188,0.5683001,0.09080532,0.2763856,0.8838594,1,0.5323092,0.633552,1,0.9805392,0.54845166,0.08261162,0.3156625,1,0.20920913,0.13638645,0.9993299,0.51000863,0.14001107,0.18147686,3.58E-05,3.39E-05,5.43E-06,0.9978417,3.54E-05,0.000329603,0.001718197,Person_0,20
,0.6900547,0.56119263,0.10250922,0.3568501,0.8114379,1,0.40017402,0.8638068,1,0.96371347,0.53297305,0.10732723,0.36582434,1,0.49366775,0.35151023,0.9860015,0.2992728,0.40880707,0.1294772,9.65E-05,0.000151555,1.94E-05,0.9898902,4.50E-05,0.000649375,0.009147901,Person_0,21
,0.57055396,0.4084002,0.14714378,0.23451932,0.61567354,1,0.28754306,0.105976604,1,0.7573422,0.6283598,0.25213864,0.38816693,1,0.4566459,0.32271895,0.9665963,0.37857434,0.26785123,0.24768496,0.000382945,0.000668867,6.36E-05,0.8472273,0.000194439,0.009768913,0.14169404,Person_0,22
,0.4940483,0.5159206,0.25537497,0.23439161,0.33740413,1,0.18129082,0.30305701,1,0.51636624,0.46484542,0.4418993,0.4947049,1,0.46701613,0.6099224,0.53686947,0.09444943,0.16607799,0.179163,0.000135503,0.000165033,2.19E-05,0.24015856,0.000399555,0.002986823,0.7561326,Person_0,23
,0.68848425,0.6281808,0.13957132,0.28501695,0.16600506,1,0.11351187,0.1442922,0,0.18089877,0.42607468,0.23414361,0.40358034,0,0.45848235,0.47157812,0.41804808,0.06806046,0.17473423,0.11834741,9.41E-05,4.48E-05,2.59E-05,0.026944757,0.000285389,0.021727584,0.9508775,Person_0,24
,0.76979226,0.4042697,0.14932586,0.28354138,0.1571148,0,0.13217048,0.077490315,1,0.09272857,0.44165474,0.36328092,0.42524907,0,0.5035339,0.6189616,0.14272499,0.091504455,0.31111208,0.07376495,1.62E-05,5.35E-06,7.47E-06,0.005574733,0.000139446,0.002246575,0.99201024,Person_0,25
,0.6531342,0.58344305,0.17492184,0.28908047,0.12768564,0,0.1349048,0.037483647,0,0.08034186,0.39493778,0.31872934,0.45045736,0,0.5645509,0.29775998,0.34513816,0.089821674,0.27439904,0.06694952,1.99E-05,6.07E-06,1.38E-05,0.002801666,0.000227074,0.006782809,0.99014866,Person_0,26
,0.7092123,0.4037463,0.23406874,0.3279299,0.11523005,0,0.13743581,0.10803557,1,0.06871112,0.36703858,0.3822841,0.42775318,0,0.45052922,0.18295914,0.5792005,0.09653149,0.08265752,0.07101737,1.51E-05,2.30E-06,7.61E-06,0.00278718,0.000248313,0.004737695,0.9922017,Person_0,27
,0.66863877,0.47396505,0.29039147,0.29581952,0.1027758,0,0.12434986,0.12670684,1,0.05708247,0.27661863,0.3040105,0.4847911,0,0.43166846,0.2636223,0.46503964,0.1391385,0.06904325,0.07881524,2.57E-05,3.02E-06,1.67E-05,0.001280064,0.00026869,0.002463368,0.9959424,Person_0,28
,0.6227806,0.5042719,0.23421602,0.3274889,0.10765244,0,0.121735014,0.036398493,0,0.07736638,0.3485491,0.16869345,0.5391826,0,0.61434966,0.26242438,0.66095936,0.13059175,0.093198694,0.036170237,2.54E-05,1.35E-06,1.89E-05,0.00081156,0.000161785,0.002007731,0.9969733,Person_0,29
,0.5199344,0.5771126,0.46866152,0.30083784,0.08714011,0,0.12888047,0.004067805,0,0.057495683,0.23126942,0.54329985,0.52477556,0,0.48810372,0.32487625,0.2510028,0.09895176,0.099102296,0.037287813,4.51E-05,1.68E-06,1.20E-05,0.000657954,0.000287745,0.001540965,0.99745446,Person_0,0
,0.6174618,0.5592616,0.26438206,0.3009221,0.06819724,0,0.14001234,0.033717103,0,0.045134235,0.21439329,0.5075736,0.49391362,0,0.38094968,0.23370647,0.4756479,0.07883406,0.038544785,0.059815813,1.58E-05,7.37E-07,6.52E-06,0.000426482,0.000320466,0.003446536,0.99578345,Person_0,1
,0.6269112,0.5095518,0.25109404,0.31483126,0.06660496,0,0.12795453,0.08911152,0,0.044184994,0.23605599,0.2501836,0.46634436,0,0.5549162,0.3076243,0.15177046,0.10010016,0.08240044,0.07167022,0.000120614,2.00E-06,3.76E-05,0.000539959,0.000349142,0.003048353,0.99590236,Person_0,2
,0.6961027,0.57948035,0.2927554,0.23479344,0.04629207,0,0.12208089,0.021517346,0,0.0359401,0.20249535,0.40180114,0.48070997,0,0.422249,0.23426683,0.4001972,0.2604506,0.23645408,0.3172901,1.20E-05,6.40E-07,4.30E-06,0.000258024,0.000139948,0.000214895,0.99937016,Person_0,3
,0.48087463,0.60382754,0.18605971,0.28761408,0.10335287,0,0.13243459,0.29791915,1,0.05906942,0.43670416,0.5374725,0.502336,0,0.54292715,0.50393736,0.035528928,0.09990103,0.34785783,0.06155628,1.43E-05,3.20E-06,2.11E-06,0.003101818,7.97E-05,8.81E-05,0.9967108,Person_0,4
,0.45470682,0.29715967,0.08890863,0.23709036,0.7003374,1,0.35159168,0.36693567,1,0.7506574,0.7969864,0.1202368,0.4738373,1,0.63064915,0.5221221,0.6670333,0.5596152,0.3048126,0.39713493,0.000153178,0.00026893,3.34E-05,0.90724736,0.000262172,0.001115001,0.09092001,Person_0,5
,0.6086909,0.53654665,0.109721445,0.3608722,0.8356205,1,0.4241048,0.95960504,1,0.9646296,0.5461106,0.16253152,0.30808535,1,0.43104625,0.39206746,0.99744946,0.57564265,0.20570032,0.09034734,6.59E-05,6.67E-05,2.48E-05,0.99372864,7.43E-05,0.00087592,0.005163663,Person_0,6
,0.56334656,0.5576255,0.16891026,0.24096952,0.8902521,0,0.618641,0.76650125,1,0.97085327,0.50757235,0.075148344,0.3583704,1,0.4299017,0.24821693,0.9967932,0.5331462,0.2369587,0.19655813,5.21E-05,5.24E-05,2.12E-05,0.9943644,8.22E-05,0.000517857,0.004909848,Person_0,7
,0.559167,0.47679266,0.08058917,0.26973024,0.8950923,1,0.6424232,0.8971284,1,0.97506124,0.46551684,0.14039277,0.3437189,1,0.30430546,0.3888364,0.99774534,0.5603533,0.4200562,0.18740076,9.82E-05,3.83E-05,1.68E-05,0.9927938,0.000147409,0.000626103,0.006279483,Person_0,8
,0.5929054,0.43162692,0.03930931,0.28070754,0.8641219,1,0.5158504,0.44337758,1,0.9563691,0.5876181,0.1362077,0.29510233,1,0.3389709,0.33945832,0.9077644,0.45600778,0.3159555,0.19939199,6.09E-05,6.13E-05,1.62E-05,0.99329984,0.000119099,0.000437294,0.006005371,Person_0,9
,0.6446984,0.46321142,0.048632316,0.31605107,0.8574604,1,0.42847562,0.9910596,1,0.9657427,0.5942374,0.16072008,0.29599077,1,0.37626445,0.18720706,0.992432,0.5207429,0.1677049,0.11965998,7.04E-05,5.01E-05,2.38E-05,0.9921365,0.00012856,0.001079078,0.006511596,Person_0,10
,0.8197553,0.6369315,0.08249782,0.41767633,0.8959342,1,0.3539498,0.90936947,1,0.9801145,0.4734283,0.18678717,0.40032926,1,0.4241529,0.50851196,0.84799576,0.41305253,0.18131094,0.093366094,0.000128583,9.86E-05,0.000162393,0.95910656,0.000159537,0.03181073,0.008533699,Person_0,11
,0.64845985,0.63832253,0.052971356,0.2779082,0.8920054,1,0.575857,0.95963156,1,0.9779618,0.6378146,0.12757532,0.39202586,1,0.47396296,0.16536331,0.99497885,0.6666957,0.45745707,0.17519608,0.000162738,0.00016499,0.000718816,0.8835636,0.000129843,0.11087751,0.004382554,Person_0,12
,0.6417606,0.631146,0.042588748,0.27509624,0.8683226,1,0.5556732,0.8929806,1,0.9833046,0.63527536,0.117312476,0.38770303,1,0.4738107,0.16183124,0.98854303,0.4594711,0.36648875,0.19793476,0.000179052,0.000152149,0.000494214,0.9007027,0.000133055,0.09234634,0.005992536,Person_0,13
,0.5940767,0.6210683,0.050367977,0.2740725,0.8850474,1,0.52985203,0.9559835,1,0.9728337,0.64915514,0.102710016,0.35240874,1,0.22944437,0.14790152,0.9983339,0.6418123,0.28725925,0.1770302,0.000187138,0.00014872,0.000166762,0.960411,8.89E-05,0.0350567,0.00394091,Person_0,14
,0.701185,0.67422074,0.09182836,0.26876485,0.8757623,1,0.5668028,0.880978,1,0.9807991,0.5828265,0.20944402,0.38799477,1,0.525884,0.17627768,0.9959521,0.3364726,0.49512625,0.2151009,0.000210614,0.000165254,0.000319023,0.9434349,7.90E-05,0.04974532,0.006045704,Person_0,15
,0.7276658,0.49543616,0.10599563,0.30912808,0.8705823,1,0.49912435,0.9927677,1,0.97297543,0.5779127,0.24811262,0.3610268,1,0.34945592,0.2058658,0.9153632,0.37760475,0.4351439,0.25066882,0.000193439,0.000231572,0.000191254,0.96551806,0.00012495,0.024555486,0.009185188,Person_0,16
,0.8097931,0.45688507,0.14476468,0.4658035,0.80748194,1,0.3252184,0.9781334,1,0.9699958,0.5783998,0.19821203,0.34905145,1,0.44176692,0.20811799,0.83966714,0.43030542,0.39209786,0.1473835,0.000185946,0.000228234,0.000237195,0.9538625,0.000143725,0.03359479,0.011747622,Person_0,17
,0.7651485,0.47746655,0.14487065,0.44422138,0.7810162,0,0.31456771,0.61127764,1,0.9296857,0.61364406,0.26438537,0.3875602,1,0.6665919,0.30567265,0.9870358,0.4068658,0.3503944,0.092686296,0.00015381,0.000405282,0.000136692,0.944866,0.000283641,0.011616875,0.042537715,Person_0,18
,0.7091625,0.6780848,0.08009473,0.34720692,0.6911314,1,0.28434432,0.651588,1,0.89203393,0.70727235,0.18775493,0.57422334,1,0.7527543,0.7110731,0.06008891,0.16583118,0.40984237,0.14267051,0.000306934,0.000216306,0.000159661,0.94721425,0.000207677,0.030439021,0.021456053,Person_0,19
,0.5912978,0.3904882,0.09725794,0.3354973,0.63989943,1,0.24957949,0.86623967,1,0.749406,0.61076164,0.26881358,0.53242916,1,0.72728896,0.6953578,0.12412139,0.15822749,0.549823,0.077204,0.000252989,0.000460889,5.49E-05,0.89132416,0.000219662,0.003894414,0.10379311,Person_0,20
,0.62910056,0.55855644,0.13096139,0.3261032,0.3578478,0,0.14650247,0.14494894,1,0.50280964,0.2796728,0.26153758,0.52487564,0,0.5448929,0.6028547,0.011174575,0.07213156,0.63642836,0.086614564,0.000531218,0.000259055,5.98E-05,0.22632189,0.000365306,0.005704714,0.766758,Person_0,21
,0.7872269,0.5731507,0.10424799,0.28532794,0.16422355,0,0.12244869,0.023012947,1,0.23545024,0.30908465,0.1796786,0.36119506,0,0.4618235,0.5075621,0.06770437,0.057923358,0.2438949,0.08901458,2.19E-05,8.86E-06,4.42E-06,0.009184681,9.72E-05,0.000420135,0.99026275,Person_0,22
,0.638826,0.5653298,0.19366492,0.3381313,0.1276174,0,0.1284769,0.051916827,1,0.08649812,0.45498207,0.15252788,0.42065424,0,0.52334046,0.50396425,0.039957777,0.09731424,0.27080664,0.079019636,1.04E-05,1.97E-06,4.28E-06,0.002730735,0.000100384,0.000120889,0.99703133,Person_0,23
,0.46462935,0.6216596,0.22194491,0.31464574,0.08953976,1,0.12947038,0.3132736,0,0.06265508,0.33412462,0.5786289,0.4431302,0,0.5506977,0.39905018,0.34633708,0.17151356,0.15760754,0.03898392,6.93E-06,1.39E-06,3.45E-06,0.000574438,0.000148357,0.000232303,0.9990331,Person_0,24
,0.6483314,0.4206155,0.19408801,0.37371176,0.08380131,0,0.13050304,0.035025526,0,0.049729466,0.2777225,0.47862807,0.47142106,0,0.52407944,0.29123548,0.11229319,0.13993199,0.03377171,0.051742427,2.43E-05,2.48E-06,2.16E-05,0.000619218,0.000141999,0.000367829,0.9988225,Person_0,25
,0.6146068,0.5522467,0.240245,0.33802027,0.060895067,0,0.10369177,0.07403557,0,0.04335329,0.22975759,0.37620625,0.44440186,0,0.52237535,0.28480148,0.10257531,0.1023498,0.08774534,0.058557544,1.92E-05,8.79E-07,7.80E-06,0.00032652,0.000165077,0.000160511,0.99932003,Person_0,26
,0.55970186,0.54635257,0.14800799,0.3327158,0.07550649,0,0.12921423,0.042032782,0,0.041420043,0.2337834,0.2890922,0.5702323,0,0.56131613,0.3283238,0.073178306,0.1075703,0.056378655,0.051850025,1.17E-05,1.10E-06,5.60E-06,0.000299101,0.000123166,4.80E-05,0.99951124,Person_0,27
,0.3500936,0.46576944,0.19625187,0.28844815,0.10019964,0,0.13797532,0.06795629,0,0.05521875,0.3484283,0.44301334,0.48760533,0,0.41951758,0.47271,0.014460323,0.092792615,0.34341568,0.06459051,1.42E-05,1.41E-06,3.38E-06,0.000620802,8.64E-05,3.45E-05,0.9992393,Person_0,28
