Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
2.322325726,3.533414124,-4.731180176,0.39679998,0.47114444,0.4370417,0.24449313,0.09863646,0,0.1609012,0.007881557,0,0.046622343,0.31056818,0.7898141,0.5746227,0,0.8377065,0.4445527,0.002712595,0.10882087,0.41009107,0.42880464,4.76E-05,3.44E-06,3.70E-06,0.00056986,0.001109365,6.03E-06,0.99825996,Person_0,4
2.144382336,3.624290055,-4.596545567,0.4268281,0.54993147,0.1789194,0.27059388,0.09181132,0,0.12906969,0.00158536,0,0.036347635,0.23813772,0.5631367,0.53056175,0,0.67641675,0.41207194,0.000899904,0.07995165,0.4206147,0.1661239,0.00010024,1.41E-05,4.55E-06,0.000654822,0.000522244,5.59E-06,0.9986985,Person_0,5
2.029125972,3.407133001,-4.312588952,0.5260679,0.39029735,0.35791346,0.25990468,0.08048202,0,0.17787376,0.004524036,0,0.04614561,0.19042888,0.46747547,0.505255,0,0.68875057,0.3530724,0.058058552,0.16595621,0.46786937,0.2448795,8.19E-05,9.81E-06,6.20E-06,0.000293554,0.000751388,8.02E-06,0.99884903,Person_0,6
2.021720702,3.706804371,-4.597881857,0.392715,0.56127834,0.29392067,0.24131607,0.098525,0,0.13828252,0.012571599,0,0.04546583,0.31276113,0.6067951,0.5195943,0,0.5727578,0.318819,0.022915903,0.12670918,0.7027168,0.3661842,0.000351916,1.07E-05,6.61E-06,0.000596622,0.001452295,1.21E-05,0.99756974,Person_0,7
2.052779021,3.939915925,-4.718584712,0.60260844,0.44790205,0.27445212,0.31141257,0.15376197,0,0.10508828,0.08017166,0,0.068589464,0.19902217,0.5765971,0.48100767,0,0.68150103,0.39160755,0.014678027,0.14802389,0.8352686,0.067210555,7.34E-05,1.51E-05,4.84E-06,0.000495837,0.000439645,7.91E-06,0.99896324,Person_0,8
2.114211513,3.68642155,-4.688214906,0.50612324,0.43744582,0.37415844,0.27037868,0.088299245,0,0.12432129,0.037630413,0,0.032765485,0.23264207,0.43871996,0.5047119,0,0.67699826,0.45405895,0.011064774,0.10389914,0.7168814,0.15992963,8.52E-05,2.06E-05,5.44E-06,0.000585324,0.000666517,4.55E-06,0.9986324,Person_0,9
2.124106169,3.804756449,-4.568270465,0.51433414,0.40413377,0.45387733,0.266599,0.090425156,0,0.12226626,0.011289724,0,0.056336764,0.25544697,0.5411994,0.57582074,0,0.65157497,0.33646694,0.002141138,0.12591992,0.5645281,0.12127195,0.000289854,3.75E-05,8.33E-06,0.000742909,0.000716282,7.74E-06,0.9981974,Person_0,10
2.097852231,3.901944317,-4.476947199,0.4390882,0.35091597,0.2686587,0.24550842,0.08851251,0,0.17032464,0.004692962,0,0.030283133,0.27690604,0.5482076,0.5116568,0,0.64176387,0.47750008,0.014668155,0.1274974,0.5136013,0.18372951,7.47E-05,2.06E-05,4.51E-06,0.000496244,0.000451106,2.36E-06,0.9989505,Person_0,11
2.478729873,3.884552242,-4.887892832,0.4551526,0.31198683,0.43678886,0.24681076,0.08861052,0,0.16567837,0.019834675,0,0.032232996,0.2860361,0.5548642,0.485099,0,0.46985736,0.33951166,0.010760259,0.06459407,0.7262767,0.30084598,0.0001244,7.75E-06,5.51E-06,0.000592529,0.001561654,8.07E-06,0.99770015,Person_0,12
2.457093483,3.817595677,-5.018333743,0.5005991,0.4603924,0.33309656,0.26742154,0.110941894,0,0.14864494,0.019816792,0,0.032426164,0.19739215,0.4009611,0.5226264,0,0.62833184,0.3985128,0.003060075,0.11183696,0.6339307,0.20242034,0.000133947,3.71E-05,1.51E-05,0.000707131,0.001043539,1.38E-05,0.99804926,Person_0,13
2.350558647,3.617193795,-4.976326132,0.54347456,0.41371256,0.3501856,0.26261964,0.08276644,0,0.1517421,0.014670684,0,0.03634295,0.16275471,0.42345884,0.5808744,0,0.68096495,0.4676183,0.009333828,0.09980961,0.5412584,0.17645349,0.00022645,4.09E-05,1.00E-05,0.00072526,0.001056579,1.27E-05,0.997928,Person_0,14
1.988225004,2.840530706,-4.540550049,0.5961568,0.3617508,0.41727078,0.24103926,0.12100562,0,0.12229348,0.00676808,0,0.036330696,0.23532681,0.6418922,0.55645305,0,0.74561894,0.4565681,0.00567845,0.13973872,0.1833471,0.21422175,0.000262718,3.02E-05,2.36E-05,0.000892197,0.002895591,2.01E-05,0.99587554,Person_0,15
1.857306936,3.146802568,-4.621075452,0.46222728,0.5305767,0.35181406,0.23271976,0.078880765,0,0.14150906,0.021007793,0,0.029464297,0.2812031,0.44814417,0.504366,0,0.5979721,0.4153245,0.043176744,0.07244276,0.5526657,0.38013154,0.000502186,2.58E-05,1.86E-05,0.000610366,0.002005088,2.38E-05,0.9968142,Person_0,16
1.693417083,3.381223014,-4.899228764,0.43630984,0.40699413,0.3717217,0.26999956,0.09303925,0,0.13767721,0.006160718,0,0.051062226,0.25227234,0.64071983,0.5026317,0,0.62090814,0.32392713,0.029582044,0.12795684,0.7524823,0.18430011,0.000259934,1.50E-05,2.06E-05,0.000451959,0.001946103,2.07E-05,0.9972857,Person_0,17
1.532780822,2.898612257,-4.473390377,0.5581051,0.45775354,0.37907952,0.25095347,0.11639965,0,0.15387085,0.001568377,0,0.0493355,0.3250979,0.69783145,0.5852879,0,0.7975463,0.61652917,0.006633338,0.15062548,0.67582625,0.39570823,0.000783268,2.64E-05,7.32E-05,0.000263589,0.004839557,3.10E-05,0.993983,Person_0,18
1.055766038,3.268379492,-4.586674869,0.48824906,0.48999846,0.32139683,0.23404239,0.073569864,0,0.17348048,0.009325678,0,0.022911249,0.2107125,0.5484396,0.45462102,0,0.7954321,0.4572448,0.021669677,0.13866799,0.732341,0.45286742,0.00050508,1.52E-05,7.63E-05,0.00027492,0.007321495,7.06E-05,0.99173635,Person_0,19
1.314262832,3.536341558,-4.331106123,0.56749034,0.506697,0.3846221,0.2504835,0.073565476,0,0.16313705,0.021217436,0,0.037427418,0.260585,0.7278173,0.5418794,0,0.84047467,0.6667468,0.00350222,0.18840699,0.80919623,0.25123483,0.000185252,1.58E-05,2.79E-05,0.00043754,0.00359169,3.21E-05,0.9957098,Person_0,20
1.438298014,3.370314795,-4.349095298,0.6463077,0.45056024,0.2779847,0.2775692,0.07188078,0,0.13786533,0.20430699,1,0.027728187,0.26669756,0.48673075,0.4846075,0,0.7906519,0.5780546,0.020433255,0.19093938,0.8173275,0.15792441,0.000164329,8.36E-06,2.47E-05,0.000194772,0.003666451,3.88E-05,0.9959026,Person_0,21
0.963429027,3.468434868,-4.031758111,0.56838787,0.40408587,0.45233274,0.25257793,0.07310966,0,0.14955679,0.05726828,0,0.032215614,0.2575726,0.58131725,0.4859655,0,0.763576,0.5627561,0.017666684,0.17221321,0.67708385,0.21995267,0.000462147,1.79E-05,2.58E-05,0.000408098,0.004032473,8.64E-05,0.99496716,Person_0,22
0.407771519,3.441238652,-3.593123355,0.52565515,0.4828805,0.5446019,0.23767953,0.07594052,0,0.12603262,0.036913846,0,0.028297786,0.26628932,0.594487,0.46652073,0,0.72421205,0.46138275,0.002196602,0.17543319,0.82252663,0.36907518,0.000746108,1.85E-05,2.40E-05,0.000312463,0.003459967,6.49E-05,0.995374,Person_0,23
-0.145119488,3.994908277,-3.82746574,0.5913782,0.5388706,0.22352377,0.25284836,0.060931854,0,0.15298432,0.008889793,0,0.030783728,0.27195263,0.533977,0.5537639,0,0.69727296,0.5873481,0.012171507,0.099343605,0.74868274,0.18341383,0.000652019,4.76E-05,3.12E-05,0.000152473,0.002590603,8.99E-05,0.99643624,Person_0,24
-0.073387644,4.143841229,-3.795791327,0.5171228,0.53036964,0.4562351,0.257029,0.063686326,0,0.15168305,0.044559028,0,0.022547347,0.24993359,0.62083626,0.47953302,0,0.6571964,0.35413852,0.000531076,0.08219656,0.6631844,0.4191612,0.003856004,0.000343594,6.12E-05,0.000158657,0.005773125,0.000244676,0.9895627,Person_0,25
-0.177533883,3.80530483,-3.392780165,0.4155532,0.48293605,0.31202772,0.27983072,0.08838266,0,0.14019987,0.001180137,0,0.021456476,0.28530464,0.5471679,0.53461623,0,0.64161783,0.4871698,0.000599698,0.086052775,0.8232663,0.12779811,0.007547257,0.000433595,6.45E-05,0.000154826,0.003762817,0.0003297,0.9877073,Person_0,26
-0.079761048,3.993412461,-3.392135622,0.48327333,0.36611685,0.438163,0.28977332,0.08868052,0,0.13308552,0.014814873,0,0.019151188,0.37370136,0.4811191,0.5988558,0,0.6371631,0.61087465,0.00108368,0.07563626,0.4081599,0.20796762,0.024487443,0.0016109,0.00011071,0.000435006,0.006716936,0.000622043,0.96601695,Person_0,27
0.00166617,4.075971261,-3.418636372,0.43254498,0.52160263,0.21014073,0.36770543,0.06361812,0,0.09947265,0.002338704,0,0.023507696,0.203933,0.5274367,0.54458344,0,0.78291684,0.43496454,0.000615382,0.096422024,0.76006764,0.06542791,0.005291026,0.000324707,5.29E-05,0.000204728,0.003707276,0.000323523,0.99009585,Person_0,28
-0.513686737,4.1986593,-3.528225503,0.51288587,0.42740208,0.2711943,0.27687532,0.10004238,0,0.114459746,0.003954748,0,0.026537731,0.26471925,0.6364913,0.5492561,0,0.64048934,0.5346001,0.000273764,0.09566017,0.6220426,0.16376004,0.029506246,0.003669909,8.08E-05,0.000326204,0.003723451,0.000198513,0.9624948,Person_0,29
-0.084727087,4.110516135,-3.229018474,0.3768075,0.3237852,0.2997656,0.32616088,0.07720464,0,0.09719488,0.01152941,0,0.014811827,0.24581961,0.27482918,0.49900824,0,0.72083783,0.51878333,0.0030267,0.050192673,0.40216964,0.077582024,0.014921759,0.000880774,5.35E-05,0.000330027,0.003978982,0.000210257,0.97962475,Person_0,0
-0.322601941,4.06932805,-3.417642987,0.5097012,0.51361597,0.31703702,0.26094162,0.0822199,0,0.13862006,0.00859275,0,0.021951826,0.32136834,0.6455896,0.53050387,0,0.7837387,0.68837357,0.006813709,0.047605142,0.5531144,0.11685411,0.011376347,0.00101399,4.51E-05,0.000444445,0.003817444,0.000114853,0.98318785,Person_0,1
-0.261662378,4.021767774,-3.442749961,0.45839328,0.41067886,0.2897044,0.34875593,0.080538444,0,0.1068279,0.006301184,1,0.021867372,0.22723283,0.46088883,0.5434686,0,0.65878856,0.48026836,0.003084273,0.12484594,0.3617817,0.067229405,0.011470434,0.000494887,5.99E-05,0.00026359,0.003321344,0.000170118,0.98421973,Person_0,2
0.311303099,4.172476676,-3.46720099,0.4330508,0.28413126,0.21131937,0.36669442,0.104820386,0,0.124276266,0.079010315,0,0.025019692,0.26806188,0.49060744,0.5420715,0,0.72803414,0.5304475,0.001949979,0.069620326,0.5356913,0.10011953,0.019514775,0.003203955,0.000137473,0.000598908,0.004189502,0.000374259,0.9719811,Person_0,3
0.027971923,4.177608805,-3.705385173,0.39790848,0.46972352,0.37487897,0.3159257,0.060579184,0,0.09880887,0.013028765,0,0.018154055,0.25412923,0.4169686,0.566515,0,0.67596966,0.5108063,0.003018851,0.08295239,0.80419046,0.025391487,0.01086189,0.001081696,4.86E-05,0.000425987,0.002532743,0.0001771,0.9848719,Person_0,4
0.332594884,3.974511608,-3.657379352,0.537802,0.49963847,0.23798522,0.2741935,0.058092877,0,0.15004374,0.006362229,0,0.021173261,0.18936576,0.5560238,0.53669775,0,0.75097454,0.48062104,0.001542785,0.05629006,0.56614554,0.19736506,0.008914591,0.000929273,0.000146451,0.000393612,0.005002409,0.000405283,0.9842084,Person_0,5
0.451428816,4.036497759,-3.490478982,0.361467,0.4300221,0.34691274,0.3090423,0.11441517,0,0.1078877,0.006074323,0,0.030552557,0.26774728,0.55521476,0.5462913,0,0.5382085,0.41905525,0.001675627,0.1106466,0.5513601,0.07760904,0.026258644,0.001301752,7.95E-05,0.000578035,0.004152481,0.000370131,0.96725947,Person_0,6
0.255352915,3.898835052,-3.79001633,0.42384362,0.45839003,0.27621666,0.31909072,0.0674896,0,0.11186249,0.020139067,0,0.017490618,0.20864286,0.44854644,0.59642214,0,0.6843081,0.50643355,0.000835719,0.10107823,0.7038341,0.03830622,0.015788753,0.000744129,7.47E-05,0.000320803,0.003605927,0.000233418,0.97923225,Person_0,7
-0.127179172,3.618874545,-4.10087366,0.5260904,0.5680154,0.14487366,0.25700185,0.060705736,0,0.14692023,0.016585724,0,0.018262265,0.26889214,0.68145263,0.59281254,0,0.70941335,0.6510208,0.000800183,0.17440164,0.31230074,0.38351542,0.009200953,0.00035569,8.76E-05,0.00035379,0.006957461,0.000276287,0.98276824,Person_0,8
-0.46910546,3.804229753,-3.874278395,0.48763198,0.42547917,0.20585799,0.2709938,0.058404144,0,0.1636649,0.00408465,0,0.014188177,0.2641088,0.69822735,0.58293754,0,0.6579186,0.6177802,0.001795985,0.055575904,0.4485199,0.48872212,0.007041134,0.000240741,0.000132827,0.000178778,0.004312518,0.000464671,0.9876293,Person_0,9
0.544807949,4.361144339,-3.683268964,0.48776972,0.48142782,0.28967744,0.28504658,0.09568096,0,0.17010382,0.00489445,0,0.018424314,0.28853986,0.54772836,0.4612785,0,0.6649124,0.48565382,0.003364442,0.079948425,0.5292592,0.3380746,0.010444589,0.000728974,8.07E-05,0.000183267,0.007133287,0.000136586,0.98129255,Person_0,10
1.990543549,5.309732009,-3.02659236,0.54588485,0.506623,0.4161862,0.23218566,0.070256986,0,0.3586047,0.12702599,0,0.018877545,0.22359245,0.7441223,0.5506133,0,0.7192278,0.69754034,0.000420239,0.098613,0.8723674,0.69529974,0.01166983,0.000958957,0.000137622,0.000298191,0.027667511,0.000117122,0.9591508,Person_0,11
2.037322649,4.779453604,-1.795001704,0.59741485,0.35657573,0.31429625,0.2278527,0.07375718,0,0.1973975,0.037635446,0,0.02652911,0.24932905,0.8228852,0.5489905,0,0.67745453,0.5998821,0.001940228,0.13433236,0.88703644,0.63067704,0.001625228,0.000450679,0.000106219,0.00022116,0.012939401,8.42E-05,0.98457307,Person_0,12
2.054003855,4.682553742,-2.832239505,0.6180985,0.30954054,0.40913454,0.23970169,0.0754853,0,0.19422133,0.032769136,0,0.039602958,0.21225728,0.7818057,0.6550628,0,0.8036524,0.62270975,0.001507036,0.09297874,0.9631949,0.571251,0.004489183,0.000538018,0.000317854,0.000213375,0.022306878,9.53E-05,0.97203946,Person_0,13
1.732667178,3.990228468,-4.003358748,0.56995517,0.42513382,0.5118192,0.22927602,0.07442192,0,0.21743731,0.008496849,0,0.016035406,0.29941174,0.8792037,0.5751966,0,0.72647685,0.67060304,0.030701771,0.15123723,0.80708694,0.86333096,0.00216499,0.000127805,0.000112629,0.000169102,0.011405478,6.20E-05,0.9859579,Person_0,14
2.144998733,3.783306552,-4.258020878,0.61528504,0.51401323,0.27305418,0.21938026,0.096047364,0,0.16218865,0.17797065,1,0.047225304,0.35452667,0.83960027,0.5758683,0,0.65732014,0.5130734,0.002150509,0.19643666,0.8204969,0.37502095,0.003974265,0.000483468,9.58E-05,0.00030133,0.009174464,5.68E-05,0.9859139,Person_0,15
1.783109337,2.890811371,-4.866756101,0.6109244,0.4213167,0.24750221,0.25006205,0.07320423,0,0.14286016,0.012013936,0,0.02926838,0.21666597,0.5858472,0.4877026,0,0.72206867,0.50744146,0.058161132,0.14003125,0.80626804,0.26005375,0.013766347,0.000130539,0.000135813,0.000201901,0.015293252,0.000174404,0.9702977,Person_0,16
1.862726385,2.24946213,-4.334196586,0.5797168,0.35010692,0.396586,0.23243557,0.074524134,0,0.11018373,0.010791549,0,0.022982022,0.17679663,0.4722334,0.4760809,0,0.6785672,0.43091083,0.002360211,0.106033415,0.81870544,0.38489154,0.00225805,4.23E-05,0.00012035,0.000151142,0.014267901,7.17E-05,0.9830887,Person_0,17
2.210431218,2.370178964,-4.27099041,0.66414416,0.44169635,0.43821383,0.25395578,0.07696771,0,0.1447962,0.011547074,0,0.023223627,0.2179829,0.6966997,0.5562331,0,0.7298645,0.42993984,0.015225111,0.036812335,0.7027763,0.1844765,0.00094024,0.000121095,0.000220948,0.000161319,0.006284973,0.000139374,0.992132,Person_0,18
2.229251826,2.163487822,-3.949190365,0.57086504,0.43956152,0.36586377,0.23503284,0.07655207,0,0.1329178,0.026248718,0,0.031558655,0.30769697,0.46537337,0.55975384,0,0.619098,0.5688323,0.013775417,0.10439689,0.7141947,0.38112807,0.000386381,1.44E-05,5.40E-05,0.000184341,0.008663541,9.79E-05,0.99059945,Person_0,19
2.258946394,2.199815337,-4.068675045,0.6601605,0.4476724,0.3887351,0.23573054,0.064175986,0,0.15241045,0.06247459,0,0.026826095,0.17941871,0.5882193,0.5577332,0,0.5924184,0.39460817,0.002631529,0.19697122,0.9136303,0.38453957,0.002423726,6.25E-05,0.000124807,0.000309822,0.011910245,0.000154382,0.9850145,Person_0,20
2.043330181,2.156330424,-4.30273308,0.57329684,0.5793024,0.3171439,0.3785373,0.094071545,0,0.14782383,0.08563745,1,0.034629982,0.41510436,0.9035227,0.5625733,0,0.8603977,0.48478192,0.011035464,0.18034776,0.8641404,0.045675516,0.004613381,0.000171016,0.000125774,0.00029581,0.006062085,9.80E-05,0.9886339,Person_0,21
1.952525124,2.41824539,-4.448433703,0.61073154,0.44352418,0.33701926,0.25050476,0.07965746,0,0.13980195,0.6636851,0,0.028127788,0.40280348,0.5313981,0.6347917,0,0.7877062,0.71368414,0.01734911,0.1464673,0.8387758,0.20765337,0.000632365,3.43E-05,0.000111929,0.000288995,0.00675007,0.000161791,0.99202055,Person_0,22
1.952892914,2.643115335,-4.408302555,0.6723634,0.58428884,0.41707408,0.23503284,0.07965746,0,0.13698664,0.10515327,1,0.022634137,0.352667,0.5093287,0.6456551,0,0.7420047,0.76548046,0.01758353,0.25232464,0.9260063,0.30775183,0.003018713,4.82E-05,0.000169888,0.000230639,0.007483464,0.000356728,0.9886924,Person_0,23
1.716466792,2.764150263,-4.245251055,0.65337294,0.5355188,0.4760047,0.24868993,0.07119136,0,0.15758109,0.015706856,0,0.028132487,0.33355695,0.78055006,0.59130514,0,0.8328629,0.69709504,0.010110191,0.3661634,0.73837095,0.21238019,0.015382154,0.000305986,0.000496094,0.000208307,0.007392252,0.000390919,0.9758243,Person_0,24
0.613380575,2.188147155,-3.318767899,0.6808451,0.68223375,0.33122656,0.2546465,0.07216265,0,0.12913507,0.11531281,1,0.02274543,0.4011996,0.84363765,0.5612925,0,0.8780372,0.50924593,0.019341147,0.11551473,0.8226731,0.1506688,0.003877028,0.000164717,0.000204285,0.000321602,0.007353968,0.000241054,0.9878373,Person_0,25
0.15296149,2.47905268,-3.668651081,0.5405711,0.4791538,0.411907,0.27257097,0.0711923,0,0.14468911,0.09117019,0,0.030422078,0.2295792,0.89435697,0.51518565,0,0.82449514,0.67914575,0.004296864,0.24351476,0.90472484,0.19257198,0.004247391,8.43E-05,6.73E-05,0.000225119,0.00406714,0.00013467,0.99117404,Person_0,26
-0.37416765,3.038026806,-3.817213335,0.62386775,0.5601954,0.31073642,0.25095034,0.069610044,0,0.13798623,0.06965366,0,0.022065315,0.2823789,0.82754266,0.52366227,0,0.801715,0.52775306,0.004776761,0.21580802,0.6966849,0.2393714,0.005671167,0.000136025,8.49E-05,0.000173392,0.004576721,0.000259799,0.98909795,Person_0,27
-0.061851197,3.241994664,-3.507516356,0.6384008,0.5083807,0.33485922,0.24759896,0.06777675,0,0.133643,0.06537011,0,0.018165672,0.24997652,0.5793324,0.5471525,0,0.6606638,0.6536481,0.001080585,0.09674041,0.8695969,0.24340735,0.005450075,0.000178314,9.14E-05,0.000143712,0.006814309,0.000315425,0.9870068,Person_0,28
0.227084175,3.271070816,-3.65871811,0.498819,0.37684327,0.31882876,0.24671489,0.05859792,0,0.12822105,0.033835195,0,0.010860408,0.27751762,0.7518261,0.5908738,0,0.7012945,0.6696434,0.009928424,0.08017025,0.65457124,0.25286752,0.005964444,9.53E-05,9.65E-05,0.000164873,0.007084472,0.000500439,0.986094,Person_0,29
0.209787011,3.40818927,-3.803234197,0.52509135,0.562174,0.21231332,0.25484315,0.09760235,0,0.118880585,0.03892123,1,0.028476058,0.3347544,0.6322558,0.48300886,0,0.6589066,0.4215685,0.001758396,0.06505539,0.34605685,0.1730954,0.010728234,0.000896762,7.98E-05,0.000145941,0.002483204,0.000117809,0.9855482,Person_0,0
1.1048575,3.273431874,-3.587368841,0.50818485,0.45396024,0.2345433,0.38855982,0.06825608,0,0.14563626,0.12920433,0,0.012267496,0.28202897,0.6617683,0.5171546,0,0.61666214,0.38486803,0.014689582,0.09568119,0.40973836,0.23488927,0.015087923,0.000680387,0.000187427,0.000312188,0.006758366,0.00062818,0.9763455,Person_0,1
1.222479283,3.245740474,-3.671603385,0.5500088,0.5809814,0.18497123,0.30657956,0.0668084,0,0.09630363,0.002945052,0,0.019467808,0.3293671,0.7864636,0.5976017,0,0.6469498,0.5491018,0.00169728,0.09079222,0.51899344,0.23201294,0.019681599,0.000270704,0.000148986,0.000261032,0.007563583,0.000428081,0.9716461,Person_0,2
1.178384697,3.42207961,-4.049481127,0.45525813,0.5383278,0.33468598,0.2675598,0.061693627,0,0.1678356,0.020554338,0,0.018099798,0.27972725,0.63546556,0.5697767,0,0.724673,0.53788644,0.002890144,0.05415144,0.6479671,0.32019415,0.005227872,0.000459073,0.000142961,0.000226073,0.006411214,0.000387711,0.9871451,Person_0,3
1.143692823,3.414193062,-4.013319017,0.49902397,0.33305576,0.18110622,0.37922218,0.06711502,0,0.10104985,0.00838977,1,0.020570401,0.22471608,0.6497782,0.56278616,0,0.81319475,0.6148131,0.005176127,0.0985902,0.47165146,0.072787225,0.008832281,0.000642215,0.000108757,0.000208994,0.005326804,0.000402702,0.98447824,Person_0,4
1.370532533,3.272468289,-3.956819502,0.5440648,0.46812114,0.21181096,0.37181142,0.06724442,0,0.12315675,0.046903033,0,0.017927451,0.28904042,0.61986876,0.5673368,0,0.5966458,0.57491654,0.00227034,0.09428397,0.23479484,0.218524,0.00668296,0.000862849,0.000145039,0.000220753,0.006816463,0.00061942,0.98465246,Person_0,5
1.486581808,3.488508314,-3.782570035,0.47978908,0.45179492,0.25061977,0.38992465,0.06395368,0,0.10398863,0.015237162,0,0.019108107,0.3284228,0.33916378,0.55104977,0,0.7551265,0.5012774,0.001590406,0.06949031,0.43104374,0.07489681,0.007501883,0.000604641,9.71E-05,0.000232148,0.004551161,0.000460377,0.98655266,Person_0,6
0.971842567,3.380981169,-4.271676693,0.51406366,0.5992534,0.19542791,0.40159392,0.0613176,0,0.1282662,0.009034873,0,0.018231606,0.2759231,0.6701334,0.49580395,0,0.68337464,0.5157543,0.001165843,0.13440977,0.21652657,0.115446694,0.00881924,0.000575201,0.000104752,0.000254399,0.003284655,0.000528282,0.9864335,Person_0,7
1.597841471,3.69400326,-4.280070071,0.44561425,0.40514404,0.20756471,0.30942315,0.057925273,0,0.13014385,0.016246224,0,0.014935246,0.300452,0.4366523,0.5250007,0,0.6700339,0.47643098,0.000121978,0.09480958,0.871412,0.22427179,0.007446636,0.000263596,8.97E-05,0.000181366,0.003582618,0.000658818,0.9877773,Person_0,8
1.666324983,3.652304514,-4.220250163,0.5163201,0.5798086,0.17585284,0.34171644,0.05997327,0,0.12509401,0.006260151,0,0.019683722,0.20592818,0.59642977,0.55752885,0,0.5885838,0.5967893,0.00683465,0.082678355,0.7125281,0.3132099,0.029678315,0.000103313,0.000139179,0.000271971,0.012343296,0.000473503,0.9569905,Person_0,9
1.255344948,3.639049995,-4.218482761,0.5128024,0.4477298,0.26406437,0.28813842,0.09440521,0,0.16219299,0.009820527,0,0.025645787,0.2764258,0.6230272,0.5232272,0,0.7881113,0.5047187,0.003649878,0.062465247,0.7113605,0.19104376,0.008632243,0.0003681,0.000131165,0.000164685,0.003487297,0.000414134,0.9868024,Person_0,10
1.135367528,3.735536005,-4.246732118,0.5480989,0.55567545,0.29608098,0.34941804,0.06272612,0,0.15185738,0.060443424,0,0.018646711,0.2934806,0.54839647,0.5572897,0,0.64208204,0.47080207,0.000562527,0.110551946,0.3062689,0.20880347,0.011252455,0.001009824,0.000149944,0.000258197,0.0036425,0.000424326,0.9832628,Person_0,11
0.578858686,3.722647696,-4.019144226,0.46530843,0.59473634,0.30589625,0.36517605,0.06586958,0,0.134415,0.007212714,0,0.020239808,0.27927014,0.5849518,0.53222173,0,0.7000701,0.57999426,0.005989223,0.1463123,0.8159437,0.21702828,0.004356035,0.000124468,7.55E-05,0.000131908,0.005158399,0.000242528,0.98991114,Person_0,12
1.377331505,3.718932377,-4.205570861,0.51256937,0.5950243,0.23954226,0.35531133,0.08672772,0,0.14854407,0.035812557,0,0.027823694,0.26695332,0.7875328,0.52621937,0,0.74065036,0.41982907,0.015235846,0.19279213,0.58506656,0.069071814,0.002843675,7.29E-05,5.72E-05,9.22E-05,0.003592074,0.000126793,0.9932152,Person_0,13
0.87839779,3.262068893,-4.391894443,0.46335354,0.39697346,0.38653624,0.2465066,0.06266866,0,0.16239832,0.011358961,0,0.025521453,0.20175238,0.6465119,0.5209782,0,0.7252313,0.73737293,0.010567626,0.124778606,0.878236,0.20360118,0.004785605,6.31E-05,9.36E-05,0.000104633,0.009439952,0.000142944,0.98537016,Person_0,14
0.989404478,3.131589346,-4.44190537,0.5448882,0.33457428,0.4144447,0.251056,0.06266866,0,0.14658028,0.036297597,0,0.020962581,0.1561731,0.5593334,0.4596292,0,0.54325485,0.35338297,0.009229188,0.11933415,0.6668782,0.27002522,0.001112315,2.10E-05,4.36E-05,7.44E-05,0.005225818,9.59E-05,0.9934269,Person_0,15
1.450704679,3.152426063,-4.425657318,0.37519452,0.46901515,0.24775594,0.33734977,0.061021607,0,0.11572075,0.010550076,0,0.017756322,0.21904959,0.70252943,0.47448993,0,0.61508054,0.55820984,0.002619861,0.1443835,0.8615722,0.09467053,0.001016757,1.44E-05,7.23E-05,7.86E-05,0.006430801,0.000114863,0.99227226,Person_0,16
1.465962752,2.860443078,-4.417897746,0.48930216,0.48844892,0.3599234,0.25192082,0.06716498,0,0.1411433,0.035805512,0,0.018029926,0.149658,0.5991903,0.49669793,0,0.6715602,0.5607058,0.002001588,0.13865067,0.92808956,0.2714713,0.001476309,1.81E-05,5.36E-05,0.00011023,0.010619547,6.62E-05,0.987656,Person_0,17
2.473344496,4.325186614,-3.820124657,0.49578366,0.41175193,0.5802157,0.22932182,0.06760065,0,0.21741846,0.01471277,0,0.026692435,0.19184385,0.5368404,0.52353096,0,0.53264874,0.5351805,0.018082153,0.32910654,0.8777292,0.54972386,0.000950058,4.46E-05,3.12E-05,0.000111059,0.006183613,2.99E-05,0.9926496,Person_0,18
2.347259105,3.616340911,-3.475153288,0.5771889,0.45361394,0.5486516,0.23098993,0.0695127,0,0.21367715,0.017120194,0,0.024673793,0.17145571,0.6570828,0.52863365,0,0.6910746,0.36289838,0.002006956,0.11167867,0.4230757,0.48630852,0.00908195,0.000630962,0.000585798,0.000246363,0.059822448,0.000199849,0.92943263,Person_0,19
2.289249354,3.767902165,-3.272397231,0.6360227,0.37082016,0.3679633,0.23927647,0.08188079,0,0.30790803,0.009543484,0,0.027827863,0.24101749,0.81734365,0.48579574,0,0.6866908,0.44063947,0.004355332,0.16368285,0.857702,0.8765458,0.017025925,0.000398782,0.000195381,0.000266169,0.03573646,0.000132948,0.9462443,Person_0,20
2.423992472,4.03584468,-3.508394084,0.54177755,0.39519596,0.30441713,0.24023221,0.085796535,0,0.21029039,0.003783929,1,0.030077675,0.21279651,0.6777012,0.4611674,0,0.62028545,0.5820786,0.039872468,0.09413852,0.7818324,0.75197995,0.05125394,0.000376601,0.000177252,0.00020199,0.035546932,0.00015287,0.9122904,Person_0,21
